id,Date,Open,High,Low,Close,AdjClose,Volume,name
1881,30-11-2018,117.728096,119.423767,111.744965,113.171417,113.171417,2020748396,ethereum
1882,01-12-2018,113.397758,120.841454,111.619125,118.635559,118.635559,2131475768,ethereum
1883,02-12-2018,118.26815,120.56205,116.092041,116.388901,116.388901,1856199149,ethereum
1884,03-12-2018,116.378761,116.619064,107.415657,108.925018,108.925018,1772756193,ethereum
1885,04-12-2018,108.803162,113.142914,107.402718,110.214188,110.214188,1748116495,ethereum
1886,05-12-2018,110.335518,110.59861,102.475555,102.475555,102.475555,1990157607,ethereum
1887,06-12-2018,102.450592,104.103493,91.761055,91.761055,91.761055,2310716932,ethereum
1888,07-12-2018,91.649834,96.089844,83.469719,93.294563,93.294563,2554304530,ethereum
1889,08-12-2018,93.41008,97.059883,86.825668,92.159637,92.159637,1855759401,ethereum
1890,09-12-2018,92.035431,98.900032,91.031281,95.142059,95.142059,1875567180,ethereum
1891,10-12-2018,94.992172,96.257301,90.654251,91.685654,91.685654,1756437577,ethereum
1892,11-12-2018,91.578934,92.782326,87.688408,88.945305,88.945305,1707497898,ethereum
1893,12-12-2018,88.610703,92.240555,88.263557,90.5933,90.5933,1533050103,ethereum
1894,13-12-2018,90.655228,91.111603,85.518311,86.539314,86.539314,1754475622,ethereum
1895,14-12-2018,86.630356,87.144943,83.226479,84.308296,84.308296,1651491877,ethereum
1896,15-12-2018,84.279694,85.342743,82.829887,84.440811,84.440811,1496176898,ethereum
1897,16-12-2018,84.469406,87.568123,84.469406,85.2621,85.2621,1565817037,ethereum
1898,17-12-2018,85.382111,96.805054,85.382111,95.133827,95.133827,2101453024,ethereum
1899,18-12-2018,95.10804,101.320236,92.968521,101.112457,101.112457,2277514076,ethereum
1900,19-12-2018,101.683846,108.549057,100.69146,101.268578,101.268578,2456482115,ethereum
1901,20-12-2018,101.090439,117.170128,100.639961,116.216873,116.216873,3063842618,ethereum
1902,21-12-2018,115.835403,119.094162,107.584793,109.496231,109.496231,2632539990,ethereum
1903,22-12-2018,109.45594,116.759499,107.503166,116.759499,116.759499,2338772939,ethereum
1904,23-12-2018,117.273895,133.075302,117.273895,130.765259,130.765259,3579715061,ethereum
1905,24-12-2018,130.641663,157.668701,130.641663,140.238007,140.238007,4370343387,ethereum
1906,25-12-2018,140.997589,140.997589,125.113289,129.844345,129.844345,3298280609,ethereum
1907,26-12-2018,129.888824,136.677246,126.292908,131.865631,131.865631,2720469126,ethereum
1908,27-12-2018,131.923584,132.677063,115.650101,116.575912,116.575912,2612804378,ethereum
1909,28-12-2018,116.898201,137.647018,115.69313,137.647018,137.647018,3130201009,ethereum
1910,29-12-2018,138.468781,147.034332,134.570175,138.018341,138.018341,3169029972,ethereum
1911,30-12-2018,137.627457,140.689087,133.98233,139.859451,139.859451,2660086834,ethereum
1912,31-12-2018,140.031067,140.181152,132.519394,133.368256,133.368256,2358360234,ethereum
1913,01-01-2019,133.418152,141.397507,132.650711,140.819412,140.819412,2258709868,ethereum
1914,02-01-2019,141.519516,156.929138,140.650955,155.047684,155.047684,3328240369,ethereum
1915,03-01-2019,155.196045,155.863052,147.198364,149.13501,149.13501,2676164880,ethereum
1916,04-01-2019,148.912888,156.878983,147.907104,154.58194,154.58194,3126192535,ethereum
1917,05-01-2019,154.337418,160.82489,154.337418,155.638596,155.638596,3338211928,ethereum
1918,06-01-2019,155.80423,159.371445,152.085922,157.746201,157.746201,3231294371,ethereum
1919,07-01-2019,157.809494,158.450424,151.150726,151.699219,151.699219,2712108388,ethereum
1920,08-01-2019,151.967545,153.625778,148.66954,150.359634,150.359634,2459808140,ethereum
1921,09-01-2019,150.554688,153.622253,150.288376,150.803116,150.803116,2369241197,ethereum
1922,10-01-2019,150.843506,152.14827,126.529373,128.625183,128.625183,3397734456,ethereum
1923,11-01-2019,127.813965,130.165939,125.244942,127.548325,127.548325,2667585234,ethereum
1924,12-01-2019,127.528084,128.666122,125.446754,125.96653,125.96653,2212109224,ethereum
1925,13-01-2019,125.907227,126.267876,116.085968,116.897804,116.897804,2268263944,ethereum
1926,14-01-2019,116.979095,130.856735,116.96756,129.068726,129.068726,2798085735,ethereum
1927,15-01-2019,129.172684,130.743561,120.311523,122.032715,122.032715,2735449164,ethereum
1928,16-01-2019,121.809242,127.118248,121.441414,123.547066,123.547066,2746469340,ethereum
1929,17-01-2019,123.57354,124.270721,120.817032,123.74192,123.74192,2594091285,ethereum
1930,18-01-2019,123.654655,123.84169,120.241898,121.010262,121.010262,2305389800,ethereum
1931,19-01-2019,121.614426,125.904228,121.161034,124.51902,124.51902,3048261797,ethereum
1932,20-01-2019,124.632401,125.070389,118.702324,119.474831,119.474831,2964108269,ethereum
1933,21-01-2019,119.636459,119.715439,116.15744,117.157852,117.157852,2421720343,ethereum
1934,22-01-2019,117.110756,119.664345,114.676682,118.747551,118.747551,2552507405,ethereum
1935,23-01-2019,118.713814,119.422798,116.376648,117.452606,117.452606,2556952198,ethereum
1936,24-01-2019,117.462784,118.032104,116.006798,117.362885,117.362885,2520843420,ethereum
1937,25-01-2019,117.594955,117.802994,115.830154,116.378342,116.378342,2606881898,ethereum
1938,26-01-2019,116.373528,118.084114,115.980576,116.488739,116.488739,2412181169,ethereum
1939,27-01-2019,116.510315,116.68541,113.405289,113.405289,113.405289,2775888287,ethereum
1940,28-01-2019,113.285233,113.688232,103.336464,106.589973,106.589973,3366895505,ethereum
1941,29-01-2019,106.721954,107.165787,103.999229,105.598213,105.598213,2900418606,ethereum
1942,30-01-2019,105.407204,109.45298,104.843796,108.907539,108.907539,2874370355,ethereum
1943,31-01-2019,108.900772,110.458359,106.525352,107.061012,107.061012,2828796031,ethereum
1944,01-02-2019,107.147682,108.63871,105.046501,107.609787,107.609787,2541271519,ethereum
1945,02-02-2019,107.466415,110.653877,106.764015,110.43026,110.43026,2385157838,ethereum
1946,03-02-2019,110.490318,110.827354,106.563988,107.492668,107.492668,2519334757,ethereum
1947,04-02-2019,107.625824,108.701035,107.067421,107.821602,107.821602,2491888675,ethereum
1948,05-02-2019,107.628166,108.134789,106.909897,107.44352,107.44352,2515863999,ethereum
1949,06-02-2019,107.569305,107.569305,102.934563,104.919289,104.919289,2593048199,ethereum
1950,07-02-2019,104.835777,106.058876,104.409134,104.535301,104.535301,2326764622,ethereum
1951,08-02-2019,104.64505,119.805817,104.194435,119.267746,119.267746,3656841347,ethereum
1952,09-02-2019,119.214111,120.689735,118.000404,119.430885,119.430885,2884650400,ethereum
1953,10-02-2019,119.408966,124.853622,117.105774,124.806488,124.806488,3148766590,ethereum
1954,11-02-2019,124.871536,124.871536,120.311752,121.298393,121.298393,3222473887,ethereum
1955,12-02-2019,121.178574,123.4683,119.600021,122.572289,122.572289,3149576429,ethereum
1956,13-02-2019,122.544289,125.550697,121.612495,122.553604,122.553604,3386585799,ethereum
1957,14-02-2019,122.416985,124.451988,121.334892,121.390205,121.390205,3331701628,ethereum
1958,15-02-2019,121.453697,123.660126,121.371918,122.100388,122.100388,3021741615,ethereum
1959,16-02-2019,122.396454,124.134811,122.295303,123.260216,123.260216,2905833287,ethereum
1960,17-02-2019,123.182083,134.460098,123.091614,133.598877,133.598877,4236081130,ethereum
1961,18-02-2019,133.032547,147.686584,133.001938,146.098373,146.098373,5387525773,ethereum
1962,19-02-2019,146.398819,149.929977,145.128464,145.346191,145.346191,5310842625,ethereum
1963,20-02-2019,145.172729,149.554337,142.502121,149.554337,149.554337,4500094965,ethereum
1964,21-02-2019,149.352325,149.352325,144.563812,146.130844,146.130844,3995766856,ethereum
1965,22-02-2019,146.073257,149.268616,145.206543,149.092453,149.092453,3731099284,ethereum
1966,23-02-2019,148.67662,159.12587,147.331055,158.795425,158.795425,4519468458,ethereum
1967,24-02-2019,158.902405,165.549622,135.852661,135.852661,135.852661,5957715043,ethereum
1968,25-02-2019,135.499725,142.525574,135.483841,139.822861,139.822861,4914392068,ethereum
1969,26-02-2019,139.646088,139.97644,136.579605,138.089676,138.089676,3791292839,ethereum
1970,27-02-2019,138.029572,141.336227,131.602921,136.125961,136.125961,4469776860,ethereum
1971,28-02-2019,136.283081,138.847137,135.657593,136.746246,136.746246,4535438953,ethereum
1972,01-03-2019,136.836243,138.99527,136.434784,136.443619,136.443619,3756124824,ethereum
1973,02-03-2019,136.350082,137.184799,132.436386,134.206955,134.206955,3747176425,ethereum
1974,03-03-2019,134.786118,135.849289,131.328857,132.24942,132.24942,3454374053,ethereum
1975,04-03-2019,132.157883,132.729141,125.402702,127.774124,127.774124,4008171341,ethereum
1976,05-03-2019,127.792953,138.22998,126.735298,137.822388,137.822388,4764849990,ethereum
1977,06-03-2019,137.95874,139.968826,136.14592,138.789352,138.789352,4589054219,ethereum
1978,07-03-2019,138.942383,140.85788,137.273132,138.0345,138.0345,4339206292,ethereum
1979,08-03-2019,138.311356,139.4991,133.557693,135.127075,135.127075,4678816794,ethereum
1980,09-03-2019,134.887558,139.119415,134.677124,137.965332,137.965332,5011918715,ethereum
1981,10-03-2019,138.180496,138.270309,135.685684,136.758682,136.758682,4578438499,ethereum
1982,11-03-2019,136.849533,137.353409,133.102798,133.83403,133.83403,4689807419,ethereum
1983,12-03-2019,134.012848,135.273468,130.944153,134.442886,134.442886,4709988000,ethereum
1984,13-03-2019,134.611771,134.611771,132.719727,133.263077,133.263077,4265162099,ethereum
1985,14-03-2019,133.203903,135.180847,132.750076,133.711594,133.711594,4476532147,ethereum
1986,15-03-2019,133.567154,138.395142,133.567154,137.691788,137.691788,4506861856,ethereum
1987,16-03-2019,137.911957,144.558441,137.911957,142.398178,142.398178,4839003569,ethereum
1988,17-03-2019,142.238297,142.371918,139.323517,140.000549,140.000549,3827157729,ethereum
1989,18-03-2019,140.104858,142.267212,138.841553,139.374603,139.374603,4551739879,ethereum
1990,19-03-2019,139.254013,140.989059,139.143021,140.519196,140.519196,4251488129,ethereum
1991,20-03-2019,140.484711,140.945572,138.307037,140.686356,140.686356,4664134462,ethereum
1992,21-03-2019,140.478485,141.003235,135.855423,136.636063,136.636063,5087247796,ethereum
1993,22-03-2019,136.562256,138.794296,136.228607,137.181442,137.181442,4490899266,ethereum
1994,23-03-2019,137.039871,139.385391,136.912018,138.239868,138.239868,4436568613,ethereum
1995,24-03-2019,138.315353,138.37561,136.313751,136.986923,136.986923,4266845458,ethereum
1996,25-03-2019,137.08136,137.695343,133.490158,135.031021,135.031021,4480516753,ethereum
1997,26-03-2019,135.054321,135.460358,133.757339,135.460358,135.460358,4499271679,ethereum
1998,27-03-2019,135.454361,141.07547,135.34166,140.988159,140.988159,5228240093,ethereum
1999,28-03-2019,141.005844,141.007935,138.425171,139.416473,139.416473,4163212475,ethereum
2000,29-03-2019,139.343201,142.54924,138.045105,142.497421,142.497421,5125602702,ethereum
2001,30-03-2019,142.359146,149.613235,141.031738,142.092682,142.092682,5144662127,ethereum
2002,31-03-2019,142.139221,142.189209,140.697372,141.514099,141.514099,4249050197,ethereum
2003,01-04-2019,141.465485,142.733994,140.737564,141.830322,141.830322,4611999536,ethereum
2004,02-04-2019,141.839523,165.226822,141.636459,163.961746,163.961746,9826645698,ethereum
2005,03-04-2019,164.008636,178.322052,157.322144,161.458801,161.458801,10622456246,ethereum
2006,04-04-2019,161.431763,164.929214,155.241104,158.052536,158.052536,7953123529,ethereum
2007,05-04-2019,158.020004,167.220383,157.443954,165.514847,165.514847,7531316908,ethereum
2008,06-04-2019,165.511246,172.515778,161.799469,165.947205,165.947205,7167016221,ethereum
2009,07-04-2019,165.977249,175.213165,164.932098,174.531647,174.531647,7596176020,ethereum
2010,08-04-2019,174.449677,184.377853,174.160995,180.25882,180.25882,9304964610,ethereum
2011,09-04-2019,180.222122,180.254227,175.091751,176.114578,176.114578,7632529578,ethereum
2012,10-04-2019,176.067841,183.134277,175.230377,177.337479,177.337479,7856924879,ethereum
2013,11-04-2019,177.342758,177.487488,162.320618,165.497025,165.497025,7859383417,ethereum
2014,12-04-2019,165.335205,166.127518,161.029739,164.736328,164.736328,6237185309,ethereum
2015,13-04-2019,164.622849,166.362427,163.011856,164.513351,164.513351,4959301561,ethereum
2016,14-04-2019,164.476089,168.591034,162.781479,167.838516,167.838516,4846298303,ethereum
2017,15-04-2019,167.897476,168.818451,159.55574,161.574173,161.574173,5672311824,ethereum
2018,16-04-2019,161.52655,167.666321,160.888748,167.623444,167.623444,5180105341,ethereum
2019,17-04-2019,167.553696,168.938583,165.501892,166.95076,166.95076,5596102715,ethereum
2020,18-04-2019,166.913208,175.365326,166.672119,173.814026,173.814026,6971581464,ethereum
2021,19-04-2019,173.787888,173.978897,170.620209,173.708435,173.708435,6541053061,ethereum
2022,20-04-2019,173.718811,176.705811,171.788834,173.751266,173.751266,6142567812,ethereum
2023,21-04-2019,173.715408,174.420776,167.428589,170.046524,170.046524,6005571688,ethereum
2024,22-04-2019,170.017487,173.069122,168.729553,171.874664,171.874664,6094878077,ethereum
2025,23-04-2019,172.007217,176.850784,170.896759,171.4478,171.4478,7097827092,ethereum
2026,24-04-2019,171.349533,171.573212,161.976685,165.826096,165.826096,7351304156,ethereum
2027,25-04-2019,165.914734,166.513412,153.847,154.459396,154.459396,6820332362,ethereum
2028,26-04-2019,154.579437,158.029007,152.085678,156.347092,156.347092,7505283355,ethereum
2029,27-04-2019,156.270859,160.589417,155.621887,158.434937,158.434937,5863109118,ethereum
2030,28-04-2019,158.499771,159.565384,157.125519,157.295074,157.295074,5379894433,ethereum
2031,29-04-2019,157.291061,158.333923,153.186523,155.201996,155.201996,6053776253,ethereum
2032,30-04-2019,155.172775,162.432251,155.172775,162.166031,162.166031,6275803460,ethereum
2033,01-05-2019,162.186554,164.060684,159.660217,160.818344,160.818344,5789172433,ethereum
2034,02-05-2019,160.853577,162.937012,160.060699,162.122787,162.122787,6044171062,ethereum
2035,03-05-2019,162.075165,170.068741,161.080627,167.952408,167.952408,7299410672,ethereum
2036,04-05-2019,167.887222,170.645935,161.791428,164.026581,164.026581,6658100049,ethereum
2037,05-05-2019,164.015259,165.399979,159.700653,163.450699,163.450699,5938415562,ethereum
2038,06-05-2019,163.337982,175.760101,159.98819,172.653214,172.653214,7540096853,ethereum
2039,07-05-2019,172.427277,180.394409,169.694717,169.79866,169.79866,8411140170,ethereum
2040,08-05-2019,169.904205,172.183548,166.409241,170.948166,170.948166,6416569598,ethereum
2041,09-05-2019,170.951874,172.880402,167.247879,170.289307,170.289307,6546914198,ethereum
2042,10-05-2019,170.312973,175.885269,168.991425,173.142746,173.142746,8036919053,ethereum
2043,11-05-2019,173.139313,203.466644,173.139313,194.304337,194.304337,12578331654,ethereum
2044,12-05-2019,194.163025,201.881485,183.653931,187.325317,187.325317,10326050090,ethereum
2045,13-05-2019,187.417923,205.098267,185.305908,196.846283,196.846283,10367149039,ethereum
2046,14-05-2019,196.738281,217.874649,196.05481,217.148575,217.148575,12751049755,ethereum
2047,15-05-2019,217.010117,247.446594,216.822113,247.153061,247.153061,13460006534,ethereum
2048,16-05-2019,246.941956,275.39444,245.795288,264.01001,264.01001,18661465873,ethereum
2049,17-05-2019,263.848358,266.979614,227.767426,243.764587,243.764587,16037551694,ethereum
2050,18-05-2019,243.911301,246.362762,233.099854,234.59523,234.59523,10933142646,ethereum
2051,19-05-2019,234.449463,263.740997,233.758667,261.292206,261.292206,12049250894,ethereum
2052,20-05-2019,261.267487,261.55127,241.80365,251.86441,251.86441,10834541285,ethereum
2053,21-05-2019,251.647842,262.107544,248.196304,255.215881,255.215881,11545049593,ethereum
2054,22-05-2019,254.995316,258.801849,242.730484,244.698914,244.698914,9818257463,ethereum
2055,23-05-2019,244.665115,247.616638,233.793091,245.965668,245.965668,10671663487,ethereum
2056,24-05-2019,245.987091,255.259338,243.240097,249.484985,249.484985,9929433206,ethereum
2057,25-05-2019,249.694046,257.356842,249.088791,251.759872,251.759872,8924985385,ethereum
2058,26-05-2019,251.724792,269.166534,247.245392,267.069641,267.069641,9664267731,ethereum
2059,27-05-2019,267.141876,278.507263,265.444702,272.86264,272.86264,12074664736,ethereum
2060,28-05-2019,272.590485,274.320831,267.514374,271.768707,271.768707,10362846898,ethereum
2061,29-05-2019,271.779053,273.756287,263.0914,269.455688,269.455688,9819132174,ethereum
2062,30-05-2019,269.55188,287.20163,247.348602,255.858948,255.858948,13604268584,ethereum
2063,31-05-2019,256.015259,268.659943,249.111847,268.113556,268.113556,11255023515,ethereum
2064,01-06-2019,268.43335,273.557983,263.524597,265.391266,265.391266,9942869852,ethereum
2065,02-06-2019,265.512726,272.80722,265.04187,270.225525,270.225525,8744111713,ethereum
2066,03-06-2019,270.088562,270.334106,251.262192,252.607925,252.607925,9375712917,ethereum
2067,04-06-2019,252.511642,252.511642,236.127213,241.338791,241.338791,10132549747,ethereum
2068,05-06-2019,241.49704,248.138138,239.983459,247.05101,247.05101,8548917062,ethereum
2069,06-06-2019,246.925247,249.944504,238.501114,249.474335,249.474335,8265146806,ethereum
2070,07-06-2019,249.335281,254.352295,246.5979,250.930359,250.930359,8379534528,ethereum
2071,08-06-2019,251.249313,252.377396,243.229111,245.738098,245.738098,7225996863,ethereum
2072,09-06-2019,245.540482,245.972824,229.257431,233.0867,233.0867,7566421456,ethereum
2073,10-06-2019,232.830139,247.66217,229.341766,247.520126,247.520126,8141159848,ethereum
2074,11-06-2019,247.862122,248.662582,239.825348,245.78183,245.78183,7382269700,ethereum
2075,12-06-2019,245.925491,261.017578,244.491318,260.90329,260.90329,8645598618,ethereum
2076,13-06-2019,260.913513,262.163116,255.596283,256.168793,256.168793,8442077836,ethereum
2077,14-06-2019,256.179657,265.371399,254.14743,264.087463,264.087463,8676891267,ethereum
2078,15-06-2019,263.934143,271.505585,262.121216,269.019318,269.019318,8126853944,ethereum
2079,16-06-2019,268.901154,278.143188,265.535339,269.223206,269.223206,9676746453,ethereum
2080,17-06-2019,269.090576,275.442566,268.35379,274.351105,274.351105,6009795781,ethereum
2081,18-06-2019,274.320251,274.320251,263.14444,265.051849,265.051849,6205242504,ethereum
2082,19-06-2019,265.056854,270.333374,264.754791,269.431793,269.431793,5516510947,ethereum
2083,20-06-2019,269.407867,274.073517,265.500458,271.695007,271.695007,6408981097,ethereum
2084,21-06-2019,271.743103,295.303314,271.743103,294.910278,294.910278,9331694140,ethereum
2085,22-06-2019,295.115082,315.189728,294.728241,309.38031,309.38031,10613731255,ethereum
2086,23-06-2019,309.416687,318.565674,305.764587,307.827789,307.827789,8161062380,ethereum
2087,24-06-2019,307.722137,312.329346,299.55954,310.424683,310.424683,8205712062,ethereum
2088,25-06-2019,310.678619,318.126312,307.643158,318.126312,318.126312,9641764965,ethereum
2089,26-06-2019,317.992584,361.398682,315.954865,336.753174,336.753174,16437084081,ethereum
2090,27-06-2019,336.9599,343.433441,278.573242,294.267639,294.267639,14038092503,ethereum
2091,28-06-2019,294.143036,313.031555,292.939819,311.226105,311.226105,11514656820,ethereum
2092,29-06-2019,311.284424,322.043549,294.753845,320.058899,320.058899,10929374565,ethereum
2093,30-06-2019,319.584045,322.789581,290.695984,290.695984,290.695984,10303111000,ethereum
2094,01-07-2019,290.268494,301.026154,280.022827,293.641113,293.641113,10292223948,ethereum
2095,02-07-2019,293.537262,295.655853,272.60257,291.596436,291.596436,10618413952,ethereum
2096,03-07-2019,291.764618,303.342041,291.401642,303.099976,303.099976,9926711979,ethereum
2097,04-07-2019,303.025085,303.961151,282.765747,284.523224,284.523224,8403513106,ethereum
2098,05-07-2019,284.38092,293.921143,282.694702,287.997528,287.997528,8723493015,ethereum
2099,06-07-2019,287.893829,295.991425,286.665863,287.547119,287.547119,7674615025,ethereum
2100,07-07-2019,287.603607,310.139313,286.109192,305.700562,305.700562,8119724981,ethereum
2101,08-07-2019,305.734772,314.267883,303.500458,313.251404,313.251404,9078905628,ethereum
2102,09-07-2019,313.325165,318.223114,305.285828,308.881012,308.881012,10055159803,ethereum
2103,10-07-2019,308.851288,313.069458,285.565796,290.002319,290.002319,11679985167,ethereum
2104,11-07-2019,289.945984,290.021057,266.094666,268.704041,268.704041,10216287022,ethereum
2105,12-07-2019,268.692261,278.855591,268.000031,276.276703,276.276703,8148936015,ethereum
2106,13-07-2019,276.289124,276.685242,263.068268,269.458801,269.458801,6716829429,ethereum
2107,14-07-2019,269.281616,269.641235,227.269211,227.578064,227.578064,8578339386,ethereum
2108,15-07-2019,227.965057,235.02565,210.391266,229.776001,229.776001,9723674244,ethereum
2109,16-07-2019,229.748657,234.51384,197.377899,199.188675,199.188675,9036620494,ethereum
2110,17-07-2019,199.066788,217.975632,193.990417,211.48497,211.48497,9387747640,ethereum
2111,18-07-2019,211.444611,229.239395,208.037735,226.566162,226.566162,9327816059,ethereum
2112,19-07-2019,226.6577,226.940475,215.838242,221.33342,221.33342,7606433131,ethereum
2113,20-07-2019,221.412659,234.198456,221.189484,229.119217,229.119217,7976245988,ethereum
2114,21-07-2019,229.167694,229.861664,219.027756,225.630768,225.630768,6685082868,ethereum
2115,22-07-2019,225.698654,226.862579,213.44838,217.560013,217.560013,6338843919,ethereum
2116,23-07-2019,217.568466,218.518051,209.638123,212.728516,212.728516,6976091534,ethereum
2117,24-07-2019,212.553818,217.535431,203.893402,217.046371,217.046371,7168982843,ethereum
2118,25-07-2019,216.969116,224.254196,216.135147,219.617996,219.617996,6731281160,ethereum
2119,26-07-2019,219.628128,220.236389,214.125687,219.629608,219.629608,5729852178,ethereum
2120,27-07-2019,219.61763,223.517258,204.903931,207.40831,207.40831,6257703908,ethereum
2121,28-07-2019,207.413773,212.04184,202.252899,211.186554,211.186554,5504887934,ethereum
2122,29-07-2019,211.123657,213.932053,208.764313,211.268051,211.268051,5485190664,ethereum
2123,30-07-2019,211.339203,213.614075,206.867615,210.522598,210.522598,5489918859,ethereum
2124,31-07-2019,210.492416,218.654144,210.437912,218.654144,218.654144,6003828340,ethereum
2125,01-08-2019,218.554596,218.812653,212.914505,217.808441,217.808441,5965442642,ethereum
2126,02-08-2019,217.88446,222.182571,215.97583,217.871567,217.871567,6159440229,ethereum
2127,03-08-2019,217.895554,224.62323,217.331741,222.490341,222.490341,5697798687,ethereum
2128,04-08-2019,222.580811,224.227295,218.492172,222.669724,222.669724,5238542572,ethereum
2129,05-08-2019,222.650879,235.635284,222.603882,234.215027,234.215027,7765060287,ethereum
2130,06-08-2019,234.24559,239.115906,223.551178,226.020645,226.020645,7647742672,ethereum
2131,07-08-2019,225.925293,229.65657,222.775452,226.391006,226.391006,7020342210,ethereum
2132,08-08-2019,226.518478,226.774719,216.516251,220.941864,220.941864,6713525644,ethereum
2133,09-08-2019,220.908646,221.364334,208.245972,210.488907,210.488907,6964818795,ethereum
2134,10-08-2019,210.530167,213.734833,203.793106,206.733536,206.733536,6584748527,ethereum
2135,11-08-2019,206.732239,216.598648,206.510803,216.092865,216.092865,6440605605,ethereum
2136,12-08-2019,216.055908,216.142563,210.946487,211.288071,211.288071,5674315559,ethereum
2137,13-08-2019,211.342697,211.384415,205.422501,208.709045,208.709045,5946313205,ethereum
