id,Date,Open,High,Low,Close,AdjClose,Volume,name
38,2018-11-14,6351.240234,6371.549805,5544.089844,5738.350098,5738.350098,7398940000,bitcoin
39,2018-11-15,5736.149902,5774.819824,5358.379883,5648.029785,5648.029785,7032140000,bitcoin
40,2018-11-16,5645.319824,5657.02002,5498.939941,5575.549805,5575.549805,5279320000,bitcoin
41,2018-11-17,5578.580078,5578.580078,5519.560059,5554.330078,5554.330078,4303150000,bitcoin
42,2018-11-18,5559.740234,5653.609863,5559.740234,5623.540039,5623.540039,4159680000,bitcoin
43,2018-11-19,5620.779785,5620.779785,4842.910156,4871.490234,4871.490234,7039560000,bitcoin
44,2018-11-20,4863.930176,4951.609863,4272.109863,4451.870117,4451.870117,8428290000,bitcoin
45,2018-11-21,4465.540039,4675.72998,4343.97998,4602.169922,4602.169922,6120120000,bitcoin
46,2018-11-22,4611.569824,4629.640137,4365.640137,4365.939941,4365.939941,4569370000,bitcoin
47,2018-11-23,4360.700195,4396.419922,4195.680176,4347.109863,4347.109863,4871490000,bitcoin
48,2018-11-24,4347.689941,4413.089844,3795.159912,3880.76001,3880.76001,4679500000,bitcoin
49,2018-11-25,3880.780029,4120.870117,3585.060059,4009.969971,4009.969971,6825640000,bitcoin
50,2018-11-26,4015.070068,4107.140137,3643.919922,3779.129883,3779.129883,6476900000,bitcoin
51,2018-11-27,3765.949951,3862.959961,3661.01001,3820.719971,3820.719971,5998720000,bitcoin
52,2018-11-28,3822.469971,4385.899902,3822.469971,4257.419922,4257.419922,7280280000,bitcoin
53,2018-11-29,4269.004395,4413.020508,4145.765137,4278.84668,4278.84668,6503347767,bitcoin
54,2018-11-30,4289.088867,4322.976563,3942.822021,4017.268555,4017.268555,6048016717,bitcoin
55,2018-12-01,4024.464355,4309.377441,3969.710693,4214.671875,4214.671875,5375314093,bitcoin
56,2018-12-02,4200.733398,4301.519531,4110.978516,4139.87793,4139.87793,5262697895,bitcoin
57,2018-12-03,4147.32373,4155.979492,3840.446289,3894.130859,3894.130859,5089570994,bitcoin
58,2018-12-04,3886.294922,4075.627686,3832.75,3956.893799,3956.893799,5028069239,bitcoin
59,2018-12-05,3958.894775,3969.535889,3753.994873,3753.994873,3753.994873,5302481574,bitcoin
60,2018-12-06,3754.074463,3874.966064,3521.101807,3521.101807,3521.101807,5878333109,bitcoin
61,2018-12-07,3512.590332,3512.590332,3280.22876,3419.937256,3419.937256,6835615448,bitcoin
62,2018-12-08,3421.9104,3506.043457,3350.650635,3476.114746,3476.114746,5305024497,bitcoin
63,2018-12-09,3473.227539,3685.305664,3469.094238,3614.234375,3614.234375,4947372847,bitcoin
64,2018-12-10,3612.046387,3647.33252,3470.144531,3502.656006,3502.656006,5020968740,bitcoin
65,2018-12-11,3497.554688,3513.185059,3392.25,3424.588135,3424.588135,4696765188,bitcoin
66,2018-12-12,3421.458252,3534.228516,3413.481445,3486.950195,3486.950195,4139364829,bitcoin
67,2018-12-13,3487.879395,3489.739502,3298.13208,3313.677246,3313.677246,4343372456,bitcoin
68,2018-12-14,3311.751953,3329.555908,3206.542236,3242.484863,3242.484863,4372763663,bitcoin
69,2018-12-15,3243.997559,3275.37793,3191.303467,3236.761719,3236.761719,3551763561,bitcoin
70,2018-12-16,3236.274658,3305.753174,3233.819824,3252.839111,3252.839111,3744248994,bitcoin
71,2018-12-17,3253.123047,3597.917969,3253.123047,3545.864746,3545.864746,5409247918,bitcoin
72,2018-12-18,3544.761475,3701.349365,3487.169189,3696.059082,3696.059082,5911325473,bitcoin
73,2018-12-19,3706.824951,3949.322998,3687.22998,3745.950684,3745.950684,6810689119,bitcoin
74,2018-12-20,3742.195068,4191.228516,3728.974609,4134.441406,4134.441406,8927129279,bitcoin
75,2018-12-21,4133.703613,4198.429688,3850.946289,3896.543701,3896.543701,7206015706,bitcoin
76,2018-12-22,3898.08374,4014.182617,3855.739014,4014.182617,4014.182617,5605823233,bitcoin
77,2018-12-23,4020.994629,4085.723633,3976.405762,3998.980225,3998.980225,6151275490,bitcoin
78,2018-12-24,4000.331787,4271.79248,4000.331787,4078.599121,4078.599121,7240968501,bitcoin
79,2018-12-25,4081.030518,4089.561523,3760.020508,3815.490723,3815.490723,6158207293,bitcoin
80,2018-12-26,3819.666748,3893.359619,3769.86377,3857.297607,3857.297607,5326547918,bitcoin
81,2018-12-27,3854.688477,3874.416992,3645.448486,3654.833496,3654.833496,5130222366,bitcoin
82,2018-12-28,3653.131836,3956.135986,3642.63208,3923.918701,3923.918701,5631554348,bitcoin
83,2018-12-29,3932.491699,3963.758789,3820.408691,3820.408691,3820.408691,4991655917,bitcoin
84,2018-12-30,3822.384766,3901.908936,3797.219238,3865.952637,3865.952637,4770578575,bitcoin
85,2018-12-31,3866.839111,3868.74292,3725.867432,3742.700439,3742.700439,4661840806,bitcoin
86,2019-01-01,3746.713379,3850.913818,3707.231201,3843.52002,3843.52002,4324200990,bitcoin
87,2019-01-02,3849.216309,3947.981201,3817.409424,3943.409424,3943.409424,5244856836,bitcoin
88,2019-01-03,3931.048584,3935.685059,3826.2229,3836.741211,3836.741211,4530215219,bitcoin
89,2019-01-04,3832.040039,3865.93457,3783.85376,3857.717529,3857.717529,4847965467,bitcoin
90,2019-01-05,3851.973877,3904.903076,3836.900146,3845.19458,3845.19458,5137609824,bitcoin
91,2019-01-06,3836.519043,4093.297363,3826.513184,4076.632568,4076.632568,5597027440,bitcoin
92,2019-01-07,4078.584961,4092.613525,4020.894043,4025.248291,4025.248291,5228625637,bitcoin
93,2019-01-08,4028.472168,4109.020996,3996.955322,4030.8479,4030.8479,5306593305,bitcoin
94,2019-01-09,4031.552002,4068.403564,4022.662842,4035.296387,4035.296387,5115905225,bitcoin
95,2019-01-10,4034.411377,4064.06665,3659.174561,3678.924561,3678.924561,6874143796,bitcoin
96,2019-01-11,3674.015381,3713.881836,3653.069824,3687.365479,3687.365479,5538712865,bitcoin
97,2019-01-12,3686.973145,3698.978271,3653.810791,3661.301025,3661.301025,4778170883,bitcoin
98,2019-01-13,3658.868164,3674.76001,3544.927246,3552.953125,3552.953125,4681302466,bitcoin
99,2019-01-14,3557.311035,3727.836182,3552.285156,3706.052246,3706.052246,5651384490,bitcoin
100,2019-01-15,3704.216309,3720.15332,3619.949219,3630.675293,3630.675293,5537192302,bitcoin
101,2019-01-16,3631.509766,3685.7771,3624.67334,3655.006836,3655.006836,5394457145,bitcoin
102,2019-01-17,3651.871094,3680.135986,3621.960938,3678.563965,3678.563965,5464420383,bitcoin
103,2019-01-18,3677.990479,3682.52002,3637.080811,3657.839355,3657.839355,5002961727,bitcoin
104,2019-01-19,3652.37793,3758.533447,3652.37793,3728.568359,3728.568359,5955691380,bitcoin
105,2019-01-20,3725.446045,3743.387939,3583.019531,3601.013672,3601.013672,5582489560,bitcoin
106,2019-01-21,3600.372803,3608.84082,3558.537109,3576.032471,3576.032471,5004347059,bitcoin
107,2019-01-22,3575.081299,3620.746582,3539.721436,3604.577148,3604.577148,5313623556,bitcoin
108,2019-01-23,3605.557129,3623.067871,3565.313965,3585.123047,3585.123047,5433755649,bitcoin
109,2019-01-24,3584.500244,3616.087402,3569.092773,3600.865479,3600.865479,5262869046,bitcoin
110,2019-01-25,3607.390381,3612.927734,3575.597412,3599.765869,3599.765869,5265847539,bitcoin
111,2019-01-26,3599.715332,3654.933105,3593.345947,3602.460449,3602.460449,5098183235,bitcoin
112,2019-01-27,3604.687256,3612.671387,3567.24585,3583.96582,3583.96582,5570752966,bitcoin
113,2019-01-28,3584.283203,3586.750977,3439.23291,3470.450439,3470.450439,6908930483,bitcoin
114,2019-01-29,3468.870117,3476.06543,3400.819824,3448.116943,3448.116943,5897159493,bitcoin
115,2019-01-30,3443.896973,3495.174805,3429.387939,3486.181641,3486.181641,5955112627,bitcoin
116,2019-01-31,3485.40918,3504.804932,3447.915771,3457.792725,3457.792725,5831198271,bitcoin
117,2019-02-01,3460.547119,3501.954102,3431.591553,3487.945313,3487.945313,5422926707,bitcoin
118,2019-02-02,3484.625977,3523.287354,3467.574707,3521.060791,3521.060791,5071623601,bitcoin
119,2019-02-03,3516.139648,3521.388184,3447.924316,3464.013428,3464.013428,5043937584,bitcoin
120,2019-02-04,3467.21167,3476.223877,3442.586914,3459.154053,3459.154053,5332718886,bitcoin
121,2019-02-05,3454.950928,3478.148193,3451.937012,3466.357422,3466.357422,5227549545,bitcoin
122,2019-02-06,3469.091797,3469.091797,3398.56543,3413.767822,3413.767822,5482196038,bitcoin
123,2019-02-07,3414.929443,3427.945557,3394.218506,3399.47168,3399.47168,5004962683,bitcoin
124,2019-02-08,3401.376465,3695.614014,3391.023682,3666.780273,3666.780273,7735623101,bitcoin
125,2019-02-09,3671.585938,3679.941406,3646.559326,3671.203613,3671.203613,6158833645,bitcoin
126,2019-02-10,3673.201416,3695.036133,3640.97998,3690.188232,3690.188232,6282256903,bitcoin
127,2019-02-11,3695.613037,3695.613037,3642.287842,3648.430664,3648.430664,6277056434,bitcoin
128,2019-02-12,3642.751953,3668.586914,3618.556885,3653.528564,3653.528564,6480384532,bitcoin
129,2019-02-13,3653.604004,3669.746582,3617.246338,3632.070557,3632.070557,6438903823,bitcoin
130,2019-02-14,3631.170166,3646.256592,3607.697754,3616.880859,3616.880859,6271044418,bitcoin
131,2019-02-15,3617.368408,3647.795166,3608.206543,3620.810791,3620.810791,6091952231,bitcoin
132,2019-02-16,3615.270264,3652.841309,3615.270264,3629.787598,3629.787598,5934744052,bitcoin
133,2019-02-17,3633.359375,3680.537354,3619.182129,3673.836182,3673.836182,7039512503,bitcoin
134,2019-02-18,3671.369873,3936.665039,3669.982422,3915.714355,3915.714355,9908216640,bitcoin
135,2019-02-19,3911.661621,4010.879395,3908.153076,3947.094482,3947.094482,9933626655,bitcoin
136,2019-02-20,3946.685059,4000.486328,3926.246826,3999.820557,3999.820557,8693373948,bitcoin
137,2019-02-21,4000.256836,4010.009521,3940.108154,3954.118164,3954.118164,7775128102,bitcoin
138,2019-02-22,3952.406494,4006.53833,3950.816406,4005.526611,4005.526611,7826525254,bitcoin
139,2019-02-23,3998.91626,4166.286133,3968.726807,4142.526855,4142.526855,8922258316,bitcoin
140,2019-02-24,4145.458008,4210.641602,3793.708984,3810.42749,3810.42749,10794227451,bitcoin
141,2019-02-25,3807.002441,3913.707275,3807.002441,3882.696289,3882.696289,9318796067,bitcoin
142,2019-02-26,3878.697266,3891.578857,3837.986328,3854.35791,3854.35791,7931218996,bitcoin
143,2019-02-27,3857.479736,3888.80249,3787.058838,3851.047363,3851.047363,8301309684,bitcoin
144,2019-02-28,3848.261963,3906.05835,3845.821289,3854.7854,3854.7854,8399767798,bitcoin
145,2019-03-01,3853.75708,3907.79541,3851.692383,3859.58374,3859.58374,7661247975,bitcoin
146,2019-03-02,3855.318115,3874.607422,3832.12793,3864.415039,3864.415039,7578786076,bitcoin
147,2019-03-03,3862.266113,3875.483643,3836.905762,3847.175781,3847.175781,7253558152,bitcoin
148,2019-03-04,3845.091553,3867.381836,3733.749756,3761.557129,3761.557129,9029175788,bitcoin
149,2019-03-05,3759.83252,3903.916748,3745.183105,3896.375,3896.375,10174126415,bitcoin
150,2019-03-06,3897.081055,3919.510498,3871.460693,3903.942627,3903.942627,9175291529,bitcoin
151,2019-03-07,3903.384766,3939.373291,3894.113037,3911.484375,3911.484375,9584165519,bitcoin
152,2019-03-08,3913.22583,3950.432129,3875.228516,3901.131592,3901.131592,10638638944,bitcoin
153,2019-03-09,3894.55249,3987.237793,3892.390381,3963.313721,3963.313721,10796103518,bitcoin
154,2019-03-10,3966.174316,3966.174316,3924.381104,3951.599854,3951.599854,9713267607,bitcoin
155,2019-03-11,3953.740234,3966.384766,3889.239014,3905.227295,3905.227295,10125901903,bitcoin
156,2019-03-12,3903.758301,3926.88916,3863.559082,3909.15625,3909.15625,9809887079,bitcoin
157,2019-03-13,3913.047363,3926.597656,3891.904297,3906.717285,3906.717285,9469184841,bitcoin
158,2019-03-14,3905.576904,3946.504395,3901.296875,3924.369141,3924.369141,10480789570,bitcoin
159,2019-03-15,3926.66333,3968.542969,3914.015381,3960.911133,3960.911133,9394210605,bitcoin
160,2019-03-16,3963.900146,4077.036377,3961.657471,4048.72583,4048.72583,9856166973,bitcoin
161,2019-03-17,4047.719482,4054.12207,4006.411133,4025.229004,4025.229004,8221625400,bitcoin
162,2019-03-18,4029.968506,4071.556641,4009.117188,4032.507324,4032.507324,9646954186,bitcoin
163,2019-03-19,4032.691895,4082.216064,4023.8125,4071.190186,4071.190186,9344919956,bitcoin
164,2019-03-20,4070.793945,4089.461914,4031.11084,4087.476318,4087.476318,10175916388,bitcoin
165,2019-03-21,4083.953857,4097.359863,4005.151367,4029.326904,4029.326904,10831212662,bitcoin
166,2019-03-22,4028.514648,4053.906738,4021.54248,4023.968262,4023.968262,9252935969,bitcoin
167,2019-03-23,4022.713379,4049.882568,4015.9646,4035.826416,4035.826416,9578850549,bitcoin
168,2019-03-24,4035.163574,4040.699707,4006.192871,4022.168213,4022.168213,9144851065,bitcoin
169,2019-03-25,4024.112793,4038.84082,3934.03125,3963.070557,3963.070557,10359818883,bitcoin
